1	nan	nan	nan	19.293807136826217
1	0.471511267498135545	0.436236380785703648	0.085891954600811005	18.926882405765355
1	0.471941437385976326	0.436338989436626412	0.096568562090396881	18.729773518629372
1	0.471732002869248379	0.433565389364957809	0.077237956225872040	24.059548157267272
1	0.472763987444341172	0.434442250430583932	0.082963094115257263	19.005468956194818
1	0.471825444512069203	0.434095733612775814	0.084226839244365692	18.717622154392302
1	0.471838857885450103	0.433119206875562657	0.072459302842617035	18.634199582971632
1	nan	nan	nan	18.543789048679173
2	nan	nan	nan	17.74873514007777
1	0.472692512907087803	0.433788106590509426	0.057898350059986115	18.51735942158848
2	0.469148629531264294	0.432451470941305149	0.113410763442516327	17.847327304072678
1	0.472841450944542885	0.435311779379844666	0.072052322328090668	19.33742414601147
2	0.469495420902967475	0.433465275913476944	0.118987463414669037	17.974832753650844
1	0.472166394069790829	0.433946748822927497	0.070216141641139984	19.011294533498585
2	0.469162350520491600	0.432316026091575600	0.083596415817737579	18.06942293420434
1	0.474146948382258404	0.433238905668258678	0.111393012106418610	19.12591534946114
2	0.469737543165683724	0.432554029673337948	0.098070777952671051	18.34010569844395
1	nan	nan	nan	18.604683415964246
2	nan	nan	nan	17.498059378936887
1	0.472172422893345378	0.434042831510305427	0.077236600220203400	19.181103895418346
2	0.468999937921762478	0.432841852307319641	0.103060595691204071	18.275574546307325
1	nan	nan	nan	18.634450911544263
2	nan	nan	nan	17.59189755283296
1	0.471474918536841869	0.433373080193996452	0.081104233860969543	19.235107482410967
2	0.469520647078752518	0.432494871318340302	0.087421759963035583	18.204111767932773
1	0.472039198130369209	0.434357243776321400	0.085249505937099457	18.915845742449164
2	0.469001406058669079	0.432985869050025951	0.079807139933109283	18.600404676049948
1	0.471746625751256921	0.433154243230819691	0.073165185749530792	19.063925992697477
2	0.468419125117361557	0.431865184754133213	0.078233234584331512	18.073513806797564
1	nan	nan	nan	19.252637587487698
2	nan	nan	nan	18.2391500165686
1	0.472634923644363880	0.434207993745803822	0.077881053090095520	18.962395860813558
2	0.469625103659927823	0.433646110445261024	0.091252572834491730	17.99352456536144
1	nan	nan	nan	19.13003095239401
2	nan	nan	nan	17.995410625822842
1	0.472308941185474396	0.434051676839590062	0.074506439268589020	18.89296473003924
2	0.469018426164984681	0.433676178008317925	0.102626383304595947	17.843919727951288
1	0.472889627516269673	0.434099332988262199	0.059268396347761154	18.683740766718984
1	0.473311685025691986	0.437590411305427529	0.076537430286407471	19.084855276159942
1	0.471467945724725723	0.433506748080253579	0.072751767933368683	19.411472109146416
1	0.472920909710228432	0.435778529942035697	0.064297497272491455	19.310252353549004
2	0.469413900747895241	0.436334636062383652	0.099646583199501038	17.945893031544983
2	0.469714778475463390	0.432887397706508636	0.100361183285713196	18.152452701702714
2	0.469045363180339347	0.433811973780393600	0.085484258830547333	19.9952387586236
2	0.469653659500181675	0.432773499935865391	0.094903521239757538	18.209121299907565
1	nan	nan	nan	19.841641248203814
1	0.005913597361650318	0.433106783777475357	0.068501077592372894	19.521302330307662
1	0.005902742033358664	0.433957109600305535	0.065330237150192261	19.230159506201744
1	0.005921399942599237	0.434545791149139382	0.069830544292926788	19.3011844297871
2	nan	nan	nan	17.66722328402102
2	nan	nan	nan	18.331482213921845
2	0.005868505099788308	0.432599228620529186	0.080177389085292816	18.40157673507929
2	0.005865991078317165	0.433360715210437786	0.098236262798309326	18.16433478705585
1	0.005900978725403547	0.434394252300262462	0.085274025797843933	20.63657772541046
2	0.005865883738733828	0.432610289007425319	0.117092423141002655	18.155096095986664
1	0.005898599546635523	0.436154523491859458	0.076941378414630890	19.200733642093837
2	0.005864678542129695	0.433356061577796936	0.090984083712100983	18.053813092410564
1	0.005902173856738955	0.436596349626779567	0.065592892467975616	19.256735898554325
2	0.005867438757559284	0.432198966294527032	0.099408596754074097	17.5836929557845
1	0.005899179803673178	0.433970019966363918	0.078843928873538971	19.422003462910652
2	0.005866985830944031	0.433284997195005406	0.107435360550880432	19.176426082849503
1	0.005899424564559013	0.433517286926507928	0.078748010098934174	18.69331875257194
2	0.005860423378180712	0.432806067168712616	0.088419832289218903	17.573331560008228
1	0.005912968330085278	0.434402187168598186	0.075145177543163300	18.879779303446412
2	0.005866123526357114	0.432424158602952968	0.112421929836273193	17.64503100514412
1	0.005883116191253066	0.434062381088733684	0.090812914073467255	18.750744587741792
2	0.005866353448946029	0.432631301134824731	0.113036669790744781	17.79640312027186
1	nan	nan	nan	18.78624641802162
2	nan	nan	nan	17.56482416111976
1	nan	nan	nan	9.54098139423877
2	nan	nan	nan	8.432969268411398
1	0.005891279396601021	0.434933792054653157	0.099222846329212189	9.536305938847363
2	0.005866028077434748	0.432908500730991352	0.112545706331729889	8.531824081204832
1	nan	nan	nan	9.448257262818515
2	nan	nan	nan	8.445304685272276
1	0.005905088556464762	0.434480065107345603	0.084324091672897339	9.508417955599725
2	0.005862307655625045	0.433516298234462749	0.092012494802474976	8.527147237211466
1	0.005899362810887396	0.434384533017873775	0.089580915868282318	9.483526200056076
2	0.005863663668278605	0.433216667920351017	0.083290114998817444	8.49611088912934
1	0.005914790774695576	0.436386658996343602	0.059962827712297440	9.497836605645716
2	0.005874706411268562	0.434065441042184808	0.092313237488269806	8.472587292082608
1	nan	nan	nan	9.422710945829749
2	nan	nan	nan	8.441548810340464
1	0.005905842587817460	0.434895450621843316	0.062000241130590439	9.961630893871188
2	nan	nan	nan	8.549841745756567
1	0.005914727260824293	0.433817042410373666	0.081634774804115295	10.030563679523766
2	0.005862681576982141	0.433903793245553948	0.107806585729122162	8.539009230211377
1	0.005897333507891745	0.434605366736650456	0.078144542872905731	9.655477481894195
2	0.005870976729784161	0.433250319957733165	0.110830761492252350	8.573754866607487
1	0.005909628488589078	0.435196240991354011	0.061184354126453400	18.906762978062034
2	0.005873050743248313	0.434532104432582833	0.103073194622993469	18.316822899505496
1	0.005923805669881403	0.433524630218744267	0.097493566572666168	9.593815572559834
2	0.005865986058488488	0.432447431236505531	0.125742033123970032	8.511137410067022
1	0.005906790795270353	0.436114510893821694	0.061858516186475754	9.649665074422956
2	0.005872418878134340	0.433278372138738654	0.107745245099067688	8.536035187542439
1	0.005892416583374143	0.434543181210756302	0.078874759376049042	18.76092039886862
2	0.005862355499994009	0.433535118401050579	0.084645166993141174	17.942381659522653
1	nan	nan	nan	18.307096163742244
2	nan	nan	nan	13.195063563995063
1	0.005901257134974002	0.433334807306528069	0.063453428447246552	19.592168235220015
2	nan	nan	nan	13.14167168457061
